Date,Weekly Average
205459200000,52035.55
205545600000,51638.64
205632000000,51830.14749999999
205718400000,52019.545000000006
205804800000,51944.7325
205891200000,51775.0025
205977600000,51536.09
206064000000,51025.5275
206150400000,51148.8425
206236800000,51633.8525
206323200000,53004.19
206409600000,55888.025
206496000000,60040.325000000004
206582400000,61901.034999999996
206668800000,61852.53
206755200000,62092.3725
206841600000,62413.2825
206928000000,65539.67
207014400000,64993.68000000001
207100800000,65054.572499999995
207187200000,66607.05249999999
207273600000,67755.0075
207360000000,68209.9175
207446400000,68812.88
207532800000,70214.73500000002
207619200000,71287.7325
207705600000,72376.9925
207792000000,71698.33499999999
207878400000,69727.125
207964800000,67405.8675
208051200000,66782.87999999999
208137600000,67881.165
208224000000,64806.627499999995
208310400000,64663.229999999996
208396800000,66527.815
208483200000,64551.884999999995
208569600000,64196.412500000006
208656000000,65650.2475
208742400000,68656.2675
208828800000,70177.275
208915200000,69896.675
209001600000,70176.5675
209088000000,70139.075
209174400000,69823.4525
209260800000,70447.7925
209347200000,70070.22249999999
209433600000,67334.50749999999
209520000000,65705.9925
209606400000,67206.3725
209692800000,67754.4125
209779200000,68464.115
209865600000,69351.67
209952000000,70705.4025
210038400000,70183.5475
210124800000,69616.79000000001
210211200000,70377.6025
210297600000,68359.265
210384000000,64907.65000000001
210470400000,64390.09
210556800000,64555.8275
210643200000,63294.595
210729600000,62311.9825
210816000000,62416.975000000006
210902400000,63084.527500000004
210988800000,64316.9175
211075200000,64953.6975
211161600000,65873.205
211248000000,66545.535
211334400000,65345.02
211420800000,64219.965000000004
211507200000,64096.457500000004
211593600000,63386.6575
211680000000,63432.9
211766400000,63244.625
211852800000,62115.9
211939200000,59107.8575
212025600000,58490.604999999996
212112000000,61021.732500000006
212198400000,63463.770000000004
212284800000,63843.05
212371200000,63844.2975
212457600000,63040.167499999996
212544000000,61853.33
212630400000,62081.5175
212716800000,61882.56
212803200000,60907.017499999994
212889600000,61201.994999999995
212976000000,62155.822499999995
213062400000,62194.6775
213148800000,63886.905
213235200000,65699.125
213321600000,66204.19750000001
213408000000,66984.8025
213494400000,66686.615
213580800000,68824.1225
213667200000,70684.225
213753600000,69705.7875
213840000000,68386.1375
213926400000,68092.4425
214012800000,68987.64
214099200000,68872.1175
214185600000,69220.415
214272000000,68676.135
214358400000,68027.78749999999
214444800000,68158.145
214531200000,67901.57
214617600000,67658.82500000001
214704000000,67812.485
214790400000,68619
214876800000,69744.625
214963200000,70946.8725
215049600000,70931.175
215136000000,70142.92000000001
215222400000,69354.07
215308800000,69486.49500000001
215395200000,69639.095
215481600000,68123.8125
215568000000,68120.555
215654400000,67434.5175
215740800000,66316.31
215827200000,66151.955
215913600000,66484.58
216000000000,66402.5
216086400000,65581.97
216172800000,65135.807499999995
216259200000,65221.612499999996
216345600000,64364.89
216432000000,64224.05
216518400000,63792.83500000001
216604800000,61318.7775
216691200000,61194.0925
216777600000,61467.7025
216864000000,61391.825000000004
216950400000,61105.6525
217036800000,60755.572499999995
217123200000,61882.415
217209600000,63007.74
217296000000,62532.645
217382400000,61007.494999999995
217468800000,58631.942500000005
217555200000,56177.685
217641600000,57337.98
217728000000,57065.4425
217814400000,56267.33
217900800000,57337.515
217987200000,58100.91
218073600000,57941.435
218160000000,57574.535
218246400000,58674.935
218332800000,60154.155000000006
218419200000,62763.58750000001
218505600000,64382.564999999995
218592000000,64778.655
218678400000,64111.9225
218764800000,65333.64749999999
218851200000,66905.10750000001
218937600000,67362.2425
219024000000,67682.97
219110400000,66665.0175
219196800000,65881.2525
219283200000,65202.037500000006
219369600000,66907.6425
219456000000,67963.6225
219542400000,67882.86499999999
219628800000,67885.64
219715200000,66318.8375
219801600000,65548.81
219888000000,64485.9525
219974400000,63419.625
220060800000,61061.1375
220147200000,59274.847499999996
220233600000,54871.35
220320000000,55257.955
220406400000,55862.707500000004
220492800000,58573.722499999996
220579200000,60950.84
220665600000,60868.520000000004
220752000000,59945.207500000004
220838400000,59103.13249999999
220924800000,59976.1925
221011200000,59875.932499999995
221097600000,58038.0925
221184000000,58333.0075
221270400000,59212.9075
221356800000,59153.3125
221443200000,58817.695
221529600000,59600.13250000001
221616000000,60193.5575
221702400000,60664.185
221788800000,62427.5525
221875200000,64054.9375
221961600000,64287.572499999995
222048000000,63583.7475
222134400000,60873.7525
222220800000,59136.22
222307200000,59568.4975
222393600000,59032.04
222480000000,59076.09
222566400000,58138.3625
222652800000,58246.8975
222739200000,58461.12500000001
222825600000,57395.909999999996
222912000000,57030.405
222998400000,54925.2425
223084800000,54179.8425
223171200000,54494.455
223257600000,56147.9775
223344000000,57277.189999999995
223430400000,57125.2225
223516800000,57845.58
223603200000,59221.9825
223689600000,60125.3675
223776000000,59552.9675
223862400000,58512.4975
223948800000,59364.4975
224035200000,60758.755
224121600000,62528.2425
224208000000,63158.0925
224294400000,63216.9775
224380800000,63321.415
224467200000,63550.845
224553600000,63747.6725
224640000000,64371.7725
